reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,True,210,99.00819230079651,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol_WALLET,97.7839126586914
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,True,210,100.44166374206543,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol_MY_BANK,99.21017479896545
reentrancy/etherbank.sol,False,0,9.982292652130127,True,False,False,withdrawBalance(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/mcore_qy82nt0d,8.802040815353394
reentrancy/etherstore.sol,False,0,0.8287856578826904,False,False,False,NO_1
reentrancy/modifier_reentrancy.sol,False,0,0.9336981773376465,False,False,False,NO_1
reentrancy/reentrance.sol,True,164,50.24157381057739,True,False,False,withdraw(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/reentrance.sol_Reentrance,49.00333523750305
reentrancy/reentrancy_bonus.sol,False,0,47.05068230628967,True,False,False,getFirstWithdrawalBonus(address),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/mcore_smp1_ev1,45.79659676551819
reentrancy/reentrancy_cross_function.sol,False,0,14.716645240783691,True,False,False,withdrawBalance(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/mcore_g99c4wui,13.44384479522705
reentrancy/reentrancy_dao.sol,True,37,34.593868017196655,True,False,False,withdrawAll(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/reentrancy_dao.sol_ReentrancyDAO,33.293094873428345
reentrancy/reentrancy_insecure.sol,False,0,0.8863849639892578,False,False,False,compile error!
reentrancy/reentrancy_simple.sol,True,63,57.63043403625488,True,False,False,withdrawBalance(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/reentrancy_simple.sol_Reentrance,56.347445249557495
reentrancy/simple_dao.sol,True,141,108.15228390693665,True,False,False,withdraw(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/simple_dao.sol_SimpleDAO,106.88769149780273
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,True,210,101.58718752861023,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm/reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol_MY_BANK,100.28657174110413
reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,True,330,108.54818320274353,True,True,False,Collect(uint256),/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol_PERSONAL_BANK,107.01493430137634
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,376,161.7745759487152,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,160.4598708152771
